Project.name,Experiment.name,Experiment.date,Colony.name,Colony.country,Colony.latitude,Colony.longitude,Colony.species,Colony.ed5,Colony.ed50,Colony.ed95,BioSample.name,BioSample.collection_date,Observation.condition,Observation.temperature,Observation.timepoint,Observation.pam_value,Publication.title,Publication.year,Publication.doi
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_2,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,33.84,35.39,37.01,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_2_39.5_T2,2024-12-12,deep,39.5,T2,0.024,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_3,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.77,36.11,37.5,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_3_39.5_T2,2024-12-12,deep,39.5,T2,0.024,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_4,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,36.18,37.27,38.39,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_4_39.5_T2,2024-12-12,deep,39.5,T2,0.0,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_5,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,33.31,35.56,37.95,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_5_39.5_T2,2024-12-12,deep,39.5,T2,0.0,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_6,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.03,35.15,36.31,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_6_39.5_T2,2024-12-12,shallow,39.5,T2,0.0,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_7,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.66,35.99,37.36,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_7_39.5_T2,2024-12-12,shallow,39.5,T2,0.054,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_8,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,36.36,37.48,38.64,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_8_39.5_T2,2024-12-12,shallow,39.5,T2,0.0,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_9,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,35.43,36.21,37.01,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_9_39.5_T2,2024-12-12,shallow,39.5,T2,0.035,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_10,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.59,36.57,38.67,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_10_39.5_T2,2024-12-12,shallow,39.5,T2,0.011,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_1,MV,3.090909727,72.96750567,Porites,36.03,37.74,39.54,20241212_MV_MarHE Coral Garden_Porites_1_39.5_T2,2024-12-12,deep,39.5,T2,0.031,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_2,MV,3.090909727,72.96750567,Porites,36.26,37.34,38.44,20241212_MV_MarHE Coral Garden_Porites_2_39.5_T2,2024-12-12,deep,39.5,T2,0.0,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_3,MV,3.090909727,72.96750567,Porites,35.92,37.42,38.99,20241212_MV_MarHE Coral Garden_Porites_3_39.5_T2,2024-12-12,deep,39.5,T2,0.012,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_4,MV,3.090909727,72.96750567,Porites,36.15,37.79,39.5,20241212_MV_MarHE Coral Garden_Porites_4_39.5_T2,2024-12-12,deep,39.5,T2,0.029,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_5,MV,3.090909727,72.96750567,Porites,35.88,36.9,37.95,20241212_MV_MarHE Coral Garden_Porites_5_39.5_T2,2024-12-12,deep,39.5,T2,0.0,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_6,MV,3.090909727,72.96750567,Porites,35.94,37.46,39.05,20241212_MV_MarHE Coral Garden_Porites_6_39.5_T2,2024-12-12,shallow,39.5,T2,0.012,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_7,MV,3.090909727,72.96750567,Porites,36.18,37.7,39.29,20241212_MV_MarHE Coral Garden_Porites_7_39.5_T2,2024-12-12,shallow,39.5,T2,0.019,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_8,MV,3.090909727,72.96750567,Porites,35.26,37.13,39.11,20241212_MV_MarHE Coral Garden_Porites_8_39.5_T2,2024-12-12,shallow,39.5,T2,0.021,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_9,MV,3.090909727,72.96750567,Porites,36.15,37.39,38.68,20241212_MV_MarHE Coral Garden_Porites_9_39.5_T2,2024-12-12,shallow,39.5,T2,0.005,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_10,MV,3.090909727,72.96750567,Porites,36.37,37.59,38.85,20241212_MV_MarHE Coral Garden_Porites_10_39.5_T2,2024-12-12,shallow,39.5,T2,0.007,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_1,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.19,35.68,37.25,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_1_37.0_T2,2024-12-12,deep,37.0,T2,0.051,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_2,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,33.84,35.39,37.01,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_2_37.0_T2,2024-12-12,deep,37.0,T2,0.033,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_3,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.77,36.11,37.5,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_3_37.0_T2,2024-12-12,deep,37.0,T2,0.081,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_4,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,36.18,37.27,38.39,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_4_37.0_T2,2024-12-12,deep,37.0,T2,0.414,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_5,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,33.31,35.56,37.95,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_5_37.0_T2,2024-12-12,deep,37.0,T2,0.094,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_6,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.03,35.15,36.31,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_6_37.0_T2,2024-12-12,shallow,37.0,T2,0.006,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_7,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.66,35.99,37.36,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_7_37.0_T2,2024-12-12,shallow,37.0,T2,0.067,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_8,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,36.36,37.48,38.64,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_8_37.0_T2,2024-12-12,shallow,37.0,T2,0.49,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_9,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,35.43,36.21,37.01,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_9_37.0_T2,2024-12-12,shallow,37.0,T2,0.034,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_10,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.59,36.57,38.67,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_10_37.0_T2,2024-12-12,shallow,37.0,T2,0.224,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_1,MV,3.090909727,72.96750567,Porites,36.03,37.74,39.54,20241212_MV_MarHE Coral Garden_Porites_1_37.0_T2,2024-12-12,deep,37.0,T2,0.456,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_2,MV,3.090909727,72.96750567,Porites,36.26,37.34,38.44,20241212_MV_MarHE Coral Garden_Porites_2_37.0_T2,2024-12-12,deep,37.0,T2,0.428,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_3,MV,3.090909727,72.96750567,Porites,35.92,37.42,38.99,20241212_MV_MarHE Coral Garden_Porites_3_37.0_T2,2024-12-12,deep,37.0,T2,0.422,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_4,MV,3.090909727,72.96750567,Porites,36.15,37.79,39.5,20241212_MV_MarHE Coral Garden_Porites_4_37.0_T2,2024-12-12,deep,37.0,T2,0.468,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_5,MV,3.090909727,72.96750567,Porites,35.88,36.9,37.95,20241212_MV_MarHE Coral Garden_Porites_5_37.0_T2,2024-12-12,deep,37.0,T2,0.256,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_6,MV,3.090909727,72.96750567,Porites,35.94,37.46,39.05,20241212_MV_MarHE Coral Garden_Porites_6_37.0_T2,2024-12-12,shallow,37.0,T2,0.409,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_7,MV,3.090909727,72.96750567,Porites,36.18,37.7,39.29,20241212_MV_MarHE Coral Garden_Porites_7_37.0_T2,2024-12-12,shallow,37.0,T2,0.44,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_8,MV,3.090909727,72.96750567,Porites,35.26,37.13,39.11,20241212_MV_MarHE Coral Garden_Porites_8_37.0_T2,2024-12-12,shallow,37.0,T2,0.309,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_9,MV,3.090909727,72.96750567,Porites,36.15,37.39,38.68,20241212_MV_MarHE Coral Garden_Porites_9_37.0_T2,2024-12-12,shallow,37.0,T2,0.405,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_10,MV,3.090909727,72.96750567,Porites,36.37,37.59,38.85,20241212_MV_MarHE Coral Garden_Porites_10_37.0_T2,2024-12-12,shallow,37.0,T2,0.472,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_1,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.19,35.68,37.25,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_1_34.0_T2,2024-12-12,deep,34.0,T2,0.642,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_2,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,33.84,35.39,37.01,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_2_34.0_T2,2024-12-12,deep,34.0,T2,0.616,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_3,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.77,36.11,37.5,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_3_34.0_T2,2024-12-12,deep,34.0,T2,0.625,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_4,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,36.18,37.27,38.39,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_4_34.0_T2,2024-12-12,deep,34.0,T2,0.616,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_5,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,33.31,35.56,37.95,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_5_34.0_T2,2024-12-12,deep,34.0,T2,0.578,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_6,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.03,35.15,36.31,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_6_34.0_T2,2024-12-12,shallow,34.0,T2,0.622,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_7,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.66,35.99,37.36,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_7_34.0_T2,2024-12-12,shallow,34.0,T2,0.659,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_8,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,36.36,37.48,38.64,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_8_34.0_T2,2024-12-12,shallow,34.0,T2,0.626,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_9,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,35.43,36.21,37.01,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_9_34.0_T2,2024-12-12,shallow,34.0,T2,0.666,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_10,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.59,36.57,38.67,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_10_34.0_T2,2024-12-12,shallow,34.0,T2,0.623,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_1,MV,3.090909727,72.96750567,Porites,36.03,37.74,39.54,20241212_MV_MarHE Coral Garden_Porites_1_34.0_T2,2024-12-12,deep,34.0,T2,0.589,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_2,MV,3.090909727,72.96750567,Porites,36.26,37.34,38.44,20241212_MV_MarHE Coral Garden_Porites_2_34.0_T2,2024-12-12,deep,34.0,T2,0.604,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_3,MV,3.090909727,72.96750567,Porites,35.92,37.42,38.99,20241212_MV_MarHE Coral Garden_Porites_3_34.0_T2,2024-12-12,deep,34.0,T2,0.611,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_4,MV,3.090909727,72.96750567,Porites,36.15,37.79,39.5,20241212_MV_MarHE Coral Garden_Porites_4_34.0_T2,2024-12-12,deep,34.0,T2,0.581,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_5,MV,3.090909727,72.96750567,Porites,35.88,36.9,37.95,20241212_MV_MarHE Coral Garden_Porites_5_34.0_T2,2024-12-12,deep,34.0,T2,0.601,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_6,MV,3.090909727,72.96750567,Porites,35.94,37.46,39.05,20241212_MV_MarHE Coral Garden_Porites_6_34.0_T2,2024-12-12,shallow,34.0,T2,0.561,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_7,MV,3.090909727,72.96750567,Porites,36.18,37.7,39.29,20241212_MV_MarHE Coral Garden_Porites_7_34.0_T2,2024-12-12,shallow,34.0,T2,0.558,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_8,MV,3.090909727,72.96750567,Porites,35.26,37.13,39.11,20241212_MV_MarHE Coral Garden_Porites_8_34.0_T2,2024-12-12,shallow,34.0,T2,0.574,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_9,MV,3.090909727,72.96750567,Porites,36.15,37.39,38.68,20241212_MV_MarHE Coral Garden_Porites_9_34.0_T2,2024-12-12,shallow,34.0,T2,0.57,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_10,MV,3.090909727,72.96750567,Porites,36.37,37.59,38.85,20241212_MV_MarHE Coral Garden_Porites_10_34.0_T2,2024-12-12,shallow,34.0,T2,0.592,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_1,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.19,35.68,37.25,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_1_29.5_T2,2024-12-12,deep,29.5,T2,0.665,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_2,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,33.84,35.39,37.01,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_2_29.5_T2,2024-12-12,deep,29.5,T2,0.66,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_3,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.77,36.11,37.5,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_3_29.5_T2,2024-12-12,deep,29.5,T2,0.626,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_4,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,36.18,37.27,38.39,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_4_29.5_T2,2024-12-12,deep,29.5,T2,0.617,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_5,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,33.31,35.56,37.95,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_5_29.5_T2,2024-12-12,deep,29.5,T2,0.655,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_6,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.03,35.15,36.31,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_6_29.5_T2,2024-12-12,shallow,29.5,T2,0.652,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_7,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.66,35.99,37.36,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_7_29.5_T2,2024-12-12,shallow,29.5,T2,0.661,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_8,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,36.36,37.48,38.64,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_8_29.5_T2,2024-12-12,shallow,29.5,T2,0.632,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_9,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,35.43,36.21,37.01,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_9_29.5_T2,2024-12-12,shallow,29.5,T2,0.631,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_PocilloPoritesa_verrucosa_10,MV,3.090909727,72.96750567,PocilloPoritesa verrucosa,34.59,36.57,38.67,20241212_MV_MarHE Coral Garden_PocilloPoritesa verrucosa_10_29.5_T2,2024-12-12,shallow,29.5,T2,0.636,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_1,MV,3.090909727,72.96750567,Porites,36.03,37.74,39.54,20241212_MV_MarHE Coral Garden_Porites_1_29.5_T2,2024-12-12,deep,29.5,T2,0.582,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_2,MV,3.090909727,72.96750567,Porites,36.26,37.34,38.44,20241212_MV_MarHE Coral Garden_Porites_2_29.5_T2,2024-12-12,deep,29.5,T2,0.597,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_3,MV,3.090909727,72.96750567,Porites,35.92,37.42,38.99,20241212_MV_MarHE Coral Garden_Porites_3_29.5_T2,2024-12-12,deep,29.5,T2,0.606,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_4,MV,3.090909727,72.96750567,Porites,36.15,37.79,39.5,20241212_MV_MarHE Coral Garden_Porites_4_29.5_T2,2024-12-12,deep,29.5,T2,0.586,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_5,MV,3.090909727,72.96750567,Porites,35.88,36.9,37.95,20241212_MV_MarHE Coral Garden_Porites_5_29.5_T2,2024-12-12,deep,29.5,T2,0.582,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_6,MV,3.090909727,72.96750567,Porites,35.94,37.46,39.05,20241212_MV_MarHE Coral Garden_Porites_6_29.5_T2,2024-12-12,shallow,29.5,T2,0.594,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_7,MV,3.090909727,72.96750567,Porites,36.18,37.7,39.29,20241212_MV_MarHE Coral Garden_Porites_7_29.5_T2,2024-12-12,shallow,29.5,T2,0.551,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_8,MV,3.090909727,72.96750567,Porites,35.26,37.13,39.11,20241212_MV_MarHE Coral Garden_Porites_8_29.5_T2,2024-12-12,shallow,29.5,T2,0.547,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_9,MV,3.090909727,72.96750567,Porites,36.15,37.39,38.68,20241212_MV_MarHE Coral Garden_Porites_9_29.5_T2,2024-12-12,shallow,29.5,T2,0.563,No publications available,2026,No doi available
20241212_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-12,MarHE_Coral_Garden_Porites_10,MV,3.090909727,72.96750567,Porites,36.37,37.59,38.85,20241212_MV_MarHE Coral Garden_Porites_10_29.5_T2,2024-12-12,shallow,29.5,T2,0.582,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_1,MV,3.090909727,72.96750567,Diploastrea,33.58,36.55,39.78,20241214_MV_MarHE Coral Garden_Diploastrea_1_39.5_T1,2024-12-14,deep,39.5,T1,0.0,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_2,MV,3.090909727,72.96750567,Diploastrea,35.46,37.12,38.86,20241214_MV_MarHE Coral Garden_Diploastrea_2_39.5_T1,2024-12-14,deep,39.5,T1,0.0,No publications available,2026,No doi available
20241214_MV_MarHE Coral Garden,MarHE Coral Garden,2024-12-14,MarHE_Coral_Garden_Diploastrea_3,MV,3.090909727,72.96750567,Diploastrea,35.5,37.81,40.28,20241214_MV_MarHE Coral Garden_Diploastrea_3_39.5_T1,2024-12-14,deep,39.5,T1,0.07,No publications available,2026,No doi available
